stdid,A_PLURAL,MORFOLOGIK_RULE_EN_GB,SENTENCE_FRAGMENT,UPPERCASE_SENTENCE_START,text,ENGLISH_WORD_REPEAT_BEGINNING_RULE,EN_COMPOUNDS,IN_PAST,I_LOWERCASE,HE_VERB_AGR,THERE_S_MANY,IT_IS,SENT_START_CONJUNCTIVE_LINKING_ADVERB_COMMA,COMMA_PARENTHESIS_WHITESPACE,EN_A_VS_AN,SENTENCE_WHITESPACE,WONT,BEEN_PART_AGREEMENT,WOMAN_WOMEN,DOUBLE_PUNCTUATION,EN_CONTRACTION_SPELLING,MY_BE,ADVERB_WORD_ORDER,AM_I,ADMIT_ENJOY_VB,ADVISE_VBG,IN_A_X_MANNER,THE_SENT_END,CANT,ENGLISH_WORD_REPEAT_RULE,KIND_OF_A,MASTERS,TOO_DETERMINER,EN_QUOTES,EN_UNPAIRED_BRACKETS,EN_GB_SIMPLE_REPLACE,NEW_XX,PROGRESSIVE_VERBS,PRP_RB_NO_VB,ANY_BODY,MAY_BE,ACCORDING_TO_ME,AFFORD_VBG,MISSING_HYPHEN,TO_TOO,DT_PRP,EVERYDAY_EVERY_DAY,MISSING_COMMA_AFTER_INTRODUCTORY_PHRASE,PEOPLE_VBZ,LOOSE_LOSE,EVERY_EACH_SINGULAR,RATHER_THEN,COMPARISONS_THEN,SO_AS_TO,TRY_AND,NON3PRS_VERB,THE_SUPERLATIVE,POSSESSIVE_APOSTROPHE,IT_VBZ,WHERE_AS,WHITESPACE_RULE,AFFECT_EFFECT,I_MOVING,THEIR_IS,SOME_OF_THE,A_UNCOUNTABLE,COMP_THAN,DID_BASEFORM,LITTLE_BIT,CD_NN,HAVE_PART_AGREEMENT,APOSTROPHE_PLURAL,scount,wcount
F025,0.0,4.0,0.0,1.0,"Hi, I am Rishabh Mishra from Kanpur. I have completed my B.E. in CSE from
RVCE Bangalore and currently working as a Firmware Engineer at SanDisk. By
giving them rewards and recognition and by working with them. I try not to
judge a person. The biggest challenge which I faced was when the release
date of the product was closing in and there was a sudden requirement
change. Thus, giving us a very short time to ﬁnish the desired task as per
new requirement. In spite of all this project delivery met the deadline. You
shouldn't hire me if you are looking for people who treat theirjob as 9 to 5
business and don't take their role seriously. nan",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,132
IMT2012029,0.0,4.0,0.0,0.0,"I'm Neha, a fourth year student of Integrated Mtech course from International
Institute of Information Technology, Bangalore. My areas of interest are Image
processing and machine Ieaming. I'm looking forward to do some research in
the same areas. My hobbies include listening to music and playing table
tennis. Each person has different ways to approach a particular problem,
different skill sets as well. A person from the same organization would show
same amount of enthusiasm even if promoted to a higher level. New recruits
would get in some new approaches in dealing with problems with new skill
sets. Being a student from IIITB, I possess great skills to solving a different
variety of problems. Coming from research background, I look into every
aspect of the problem being solved to make it an easy job. No, I believe in
what decisions I take for myself. Even if they are wrong, I don't regret as at a
point of time it was me who took that decision. I have tried Web Development
in the 4 years in my college. If given a chance, I would deﬁnitely try working
on it. Considering I am 21 years old, the toughest decision in my life would be
limited to choosing college after 12th grades. There were plenty of options,
each great in their own way. Choosing my interests, ambiguity about the
place of college, staying away from home for the first time, everything had to
be considered",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,273
IMT2012033,0.0,4.0,0.0,0.0,"I am a 5th year Integrated Mtech student at IIITB. I am interested in
information technology and speciﬁcally data driven technologies. I have quite
a number of hobbies as well including playing football, table tennis and few
other sports. Apart from this, I also like to discuss new ideas and technologies
with my friends in the same domain. If I have problems at my workplace, I
would look for someone who I trust. This could be my boss, my colleague or
just friend. Also if I can know someone who has been In a similar situation, I
would like to hear about how he/she approached the problem. I am applying
as a fresher. Sol don't think there is anyone with the same skill set who is
below me in the organization. This was for a course project. I thought I was
well versed with the technology and have tested on enough test cases and
decided to skill on a lot of error handling for saving some time. But
eventually, there were bugs during the demonstration which I couldn't
resolve and wasn't even able to ﬁnd their origin. If I look at my overall
journey, it suggests that I have taken many risks. One of these is choosing to
be part of the first batch of a university among others. Whenever I do good at
the work I am assigned, I feel good about myself. One more thing is that
people might not appreciate your good work, but they will deﬁnitely criticize
your mediocre work",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,280
IMT2012042,0.0,17.0,0.0,0.0,"I am Srikrishna S Bhat. I am an Integrated m. Tech student from IIIT—
Bangalore. My hometown is Mysore. Some of my interests lie in the ﬁeld of
Computer Vision, Robotics, Neuromorphic Computing and Optimization. My
hobbies are playing football and reading mystery novels and manga. I deﬁne
success as an achievement of your goals which also adhere to your ideals. My
initial interests were in the ﬁeld of Chemistry followed by Computer Science.
Given that I am in a good institute which is wel|—known for Computer Science,
I would say I am partly successful. I don't consider myself completely
successful as I couldn't pursue my ﬁrst interest. Further studies will prove to
be useful if one plans to work and specialize in a speciﬁc area in their ﬁeld.
Also, it should also have some utility value as it takes time and money.
Continuing on further studies without results could result in more loss than
use. Therefore, one should make sure to have some ﬁnancial stability before
doing so. I plan to continue on my further studies a few years after my job.
Depends on the type of change. Drastic and completely unexpected changes
in a negative context could damage my work and make me panic provided
that I don't have time to deal with the change. At such situations I need
another person to calm me down to deal with it. Or else I can calmly analyze
negative changes in my work and deal with them appropriately. One problem
in my nature is that I get easily distracted from my work if I am not in my
workplace. So if you are a company which purely has work from home
culture, you wouldn't want to hire me. On the plus side, if you have a lab like
environment in the ofﬁce, I end up forcing myself to work in the lab as it
provides me the right environment to work on. I was doing a project on path-
ﬁnding and maze—so|ving robots as part of my course project. The project did
require the use of stereo-vision, but due to time constraints, I ended up
cutting comers and demonstrated a robot which couldn't work efﬁciently
enough due to the lack of a 3d view obtained from stereo-vision. I was
criticized there for being negligent for cutting—corners and not putting enough
effort. I have tried to prevent such accidents in my future work",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,441
IMT2012043,0.0,16.0,0.0,0.0,"I am 5th year undergraduate student pursuing integrated masters in
Electronics and Communications Engineering. I am passionate about Ieaming
various technologies in the ﬁeld of computer vision. In fact, my aim is pursue
research as my career in this ﬁeld in future. Other than the academic
interesb I like playing outdoor games like cricket, table tennis, volley ball,
foot ball etc. I also love listening to music and playing musical instruments
like guitar. I am a novice guitar player at present and I am Ieaming th. I am a
great believer of hard work and passion. I take into account the 'interest' of
an individual whenever dealing with them. Hence, most of time my strategies
are going to be along the lines of understanding the interests of the people at
ﬁrst and try to motivate them in the project by making them realize the
importance of thier. I once worked in a team of 5 individuals. 2 of
them(inc|uding myself) are interested in working on the technicalities of the
project while others are not. Hence, we divided the project work among
ourselves depending on our interests. 2 of us worked on the technicalities of
the project, one on implementation of those technicalities and while rest two
of them helped in documentation of the project. But each time we ensured
that we discuss with each other about our work during our meetings in order
to ensure that everything is going in a right manner. I would prepare for my
IITJEE and AIEEE exam in a more matured way. I would manage my time in a
much better way (than i had done before) in utilizing it for playing various
games of my interests, learn music (which i always regret for not Ieaming it)
and last but not the least learn how to be active in the public involving myself
in group discussions, debates and many such things. I would also spend time
in going for a trip atleast once in a year with my family. I had a co—worI<er
which was never supporting to me in working on the project. In fact, it
annoyed me the most when i came to know that he can do very less work
and get a good grade still as I was there in the project. But, all these things
were in fact proved to be not correct completely when i started working on
him. He seems to be in need of help regarding the subject as he found it very
difﬁcult in understanding it. Hence, I tried to help him while doing the project
and ﬁnally by the end of the project I could ﬁnish the project as well teaching
him the. No I never consider myself lucky all the time because i never
achieved the things that i desired the most in my life till now. Even , in the
current position I am in right now, I believe its because of my hard work and
not by any chance. But, this belief now started making me realize that I might
be lucky sometime whenever i put in more amount of hard work",3.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,568
IMT2012044,0.0,7.0,0.0,1.0,"I am a student at |||T—B.I am 22 years old I have taken many courses in data
science and computer science. I mostly enjoy reading. I like jogging. I am a
foodie. I have great friends who are all preparing for placements right now. I
am a commited worker and don't waste time. I am open for co-operation and
adjustments. I am a fast Ieamer as well.

. I am organised in terms of my schedules, meetings and other work related
commitments. But, I like to keep my personal life and things slightly
disorganised, inorder to keep fun and liveliness. Nothing. Didn't do anything.
reading all kinds of books, ﬁction and non-ﬁction, especially mysteries and
thrillers. I like to jog and dance. I like to watch movies and tv series a lot",8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,153
IMT2013008,0.0,4.0,0.0,0.0,"I'm a person who is fascinated by the little things in life. I enjoy adventure
and the adrenaline rush that comes with it. Apart from pursuing a degree in
Computer Science, I am passionate about hiking and traveling. My weakness
is that I social interaction does not come naturally to me and I'm mostly an
introvert. And probably another weakness is that I canot. Not really. Probably
low conﬁdence in myself. Respected. I should be hired for my skill in a ﬁeld",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,93
IMT2013011,0.0,18.0,0.0,0.0,"My name is Deepti Kulkami. I am currently a 4th year iMTech student at |||T—B,
pursuing a masters degree in IT. I am 21 years old. My hobbies include
reading, movies, music, sketching, badminton among others. I am not yet
perfectly sure of what my career(as such) will be, but I look forward to being
an excellent programmer, contributing to the society in whichever way I can.
It is said that change is the only constant in life, which is funny because it
takes time to adapt to change. I am an optimist; so any change that occurs, I
generally see it as a good one. But, more often than not, the opposite
happens. I guess, to answer the question, all I can say is that I try to keep an
open, unprejudiced mind about why the change is taking place and try my
best to adapt to it in ways that beneﬁt me. When I was in the 12th standard, I
was asked to choose between Biology or Statistics. We had an orientation
about each of the streams; and of—course, bioIogy(being biology) seemed way
more difﬁcult and rich a subject than statistics. I remember comparing the
sizes of the books in both sections. Up until the orientation, I had always
wanted to be a cardio-surgeon. My parents are both engineering profesors
and so they were nudging me towards medicine. But I chose statistics,
because it seemed like the easy way. It was one of the hardest decisions I
have had to make. Under pressure, I have been ﬂustered at times. But this
goes away in a while. When in pressure, in the beginning, it takes me time to
get used to that kind of an environment, because usually I keep a calm mind
and remain determined. 50, I would not say that it affects my performance,
because I hate disappointing people and also myself. So, I will make sure that
I achieve what I want to despite the odds. I am not really the best
programmer(in the classical sense) around. And I have realized, over time,
that I don't particularly enjoy programming either. Therefore, I would like to
pursue higher studies. I think it will provide me with a clearer and profound
perspective of any subject that I choose to study. But also, I don't want to be
dependent on my parents for money, which is why I would take up a job ﬁrst,
earn money for myself, while preparing for any exams that I have to write in
order to pursue higher studies in a decent institution. Conﬁdence is having
faith in yourself and your capabilities. Being conﬁdent is to be prepared for
whatever is being thrown at your way. It does not mean that you will always
be successful. That is over-conﬁdence. Over—conﬁdence is when you become
too sure of yourself and make success the only option. You become too proud
to accept defeat, which is hannful because you would never never learn.
Being conﬁdent is to have a positive attitude and believe that you can do it
and also believe that you will be ﬁne if in case you cant. It is not abu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,607
IMT2013013,0.0,14.0,1.0,0.0,"I am Aneesha D, a fourth year iMtech student at |||T—B. My speciﬁc area of
interest in the branch of computer science is compilers. I have done an
internship on building backend for a compiler at IIT-H during summer 2016,
which made me like the branch and continue with it. My other interests are
singing, dancing and playing violin. I am a trained classical singer and a
dancer. I have also given an initial grade exam for Trinity college of London,
for violin recently. I think the term success is subjective. It depends on a
person's goals. If a kid wants to win a competition, and he/she does, they
succeed (short term goals), or if a grownup dreams of becoming a CEO of a
company, makes it his/her life goal and does become one, he/she succeeds. I
think there is no measure to success. It completely depends on the goal like
mentioned above. During my summer internship, there were a lot of things to
be installed. After the intstallation I had to Ieam a lot of things. My laptop
used to get stuck frequently. There was nothing I could do with my laptop, but
to see it getting stuck. I tried a lot of things, tried google-ing for help, took
help from my seniors, but everything went in vain. I had almost lost hope on
ﬁnishing my project, because two weeks had already got over. That is the
time when I tried getting back into form, not worrying about anything else. If
there occur situations when I lose hope or get down, I quickly get back to
form and try completing my unﬁnished work. I try to encourage myself in
doing and exploring new things. I am a very good Ieamer, and if something
really interests me, I don't leave it. I try to ﬁnish all the work in time and get
started with new ones. A plus point in me, that I believe, is that since I am a
musical person"", I tend to have more concentration power than my peers
(""non—musical ones"")."". Well, for me job satisfaction is the MAIN thing that
matters. I cannot imagine myself doing some work that does not interest me,
just for the sake of money. I am not saying that money doesn't matter. It
does, to some extent. For example, I would be, in few years from now,
working for a company that works in the area of my interests (compilers),
which pays a decent amount as a salary to me. I am saying this because, I
have worked hard to get to the stage where I am right now, and wouldn't
want to go it for waste. On the other hand, I also plan to open an institute to
teach students music, for free :). This was in our ﬁrst semester of college. I
had lost my Math notebook one day, and was really worried about it. Then a
guy from my class (we were not even friends until then) came to me and
asked me if I was searching for my lost notebook. He said he saw one
notebook lying on a table last day, but doesn't know who took (he didn't pay
much attention to it). I thought it was he who took the book and was trying to
act smart, just because he looked like a thief. Now I realize that I was very
stupid and judgmental at that time, because he is actually a very nice person.
WE are pretty good friends now",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,681
IMT2013018,0.0,8.0,0.0,0.0,"I am Vasundhara. I like reading, singing, playing and interacting with people
from different walks of life. I come from a family of academicians. As a result
of which, I have had an upbringing where knowledge (about almost anything)
is regarded as an element of paramount importance. I try to complete the
tasks given to me to the best of my abilities but I do not like donkey work. I
like work which needs a certain degree of intelligence. I usually get along well
with people of all sorts. I believe that whether this option should be pursued
depends on the person and what they wish to achieve in their life. As for me,
I want to know about more and more about things which I ﬁnd interesting. I
also think that I would love the interactions and intellectual stimulation that
only an academic place can provide. I will deﬁnitely take up such an option if I
get the chance. Actually, this has not really happened yet to me in a
professional capacity if perhaps a few instances from middle school or high
school can be excused. However, if this were to happen in the right way
(positive criticism), I think I would be able to handle it in a way it brings some
improvement in my work or the organization. I will be willing to accomodate
any suggestions or advice that I feel would make the work better. There are
many such factors. Sometimes, the work ilself is very interesting, so that I
get hooked to it. Sometimes, I see the good work done by people like
Mahatma Gandhi or Isaac Newton or even Aristotle with very limited
resources. The fact that they were able to do such amazing things motivates
me to do my job, however tiny, to the best of my ability. Sometimes, it is the
real people around me like my parents. I see that even though theirjob is not
very huge in terms of impact, if they had not done it the way they had, where
would I be?. This answer is probably the hardest. There are so many things
that I wish I knew like writing poetry, playing football or surviving in the wild.
But considering the world that we live in, I think I would like to Ieam
meditation or some self-defence mechanism. These are the things off the top
of my head. Ideally, I would of course like both. But yes, I am inclined more
towards a job that I would enjoy than a job which pays quite a lot but makes
me miserable. I would also take into account how I would ﬁt in the
environment at the workplace before making this decision",3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,502
